,Player,born,height,weight,Year
168765,Fred Jones,1979.0,193.0,95.0,2009
168822,Sean Lampley,1979.0,201.0,102.0,2003
168823,Sean Lampley,1979.0,201.0,102.0,2004
168826,Tito Maddox,1981.0,193.0,86.0,2003
168827,Roger Mason,1980.0,196.0,90.0,2003
168828,Roger Mason,1980.0,196.0,90.0,2004
168830,Roger Mason,1980.0,196.0,90.0,2007
168831,Roger Mason,1980.0,196.0,90.0,2008
168832,Roger Mason,1980.0,196.0,90.0,2009
168833,Roger Mason,1980.0,196.0,90.0,2010
168834,Roger Mason,1980.0,196.0,90.0,2011
168835,Roger Mason,1980.0,196.0,90.0,2012
168836,Roger Mason,1980.0,196.0,90.0,2013
168837,Roger Mason,1980.0,196.0,90.0,2014
168948,Yao Ming,1980.0,229.0,140.0,2003
168949,Yao Ming,1980.0,229.0,140.0,2004
168950,Yao Ming,1980.0,229.0,140.0,2005
168951,Yao Ming,1980.0,229.0,140.0,2006
168952,Yao Ming,1980.0,229.0,140.0,2007
168953,Yao Ming,1980.0,229.0,140.0,2008
168954,Yao Ming,1980.0,229.0,140.0,2009
168955,Yao Ming,1980.0,229.0,140.0,2011
169012,Ronald Murray,1979.0,193.0,86.0,2003
169014,Ronald Murray,1979.0,193.0,86.0,2004
169015,Ronald Murray,1979.0,193.0,86.0,2005
169016,Ronald Murray,1979.0,193.0,86.0,2006
169018,Ronald Murray,1979.0,193.0,86.0,2007
169019,Ronald Murray,1979.0,193.0,86.0,2008
169021,Ronald Murray,1979.0,193.0,86.0,2009
